Ezekiel Turner,2018,11,ARI,OAK,0,0,0,0,0,2,0,2,0,0
Ezekiel Turner,2018,12,LAC,ARI,0,0,0,0,0,2,1,3,0,0
Ezekiel Turner,2018,13,GB,ARI,0,0,0,0,0,0,1,1,0,0
Ezekiel Turner,2018,14,ARI,DET,0,0,0,0,0,0,1,1,0,0
Vincent Valentine,2018,17,SEA,ARI,0,0,0,0,0,0,1,1,0,0
Robert Alford,2018,1,PHI,ATL,0,0,0,0,0,4,0,4,0,0
Robert Alford,2018,2,ATL,CAR,0,0,0,0,0,1,0,1,0,0
Robert Alford,2018,3,ATL,NO,0,0,0,0,0,1,0,1,0,0
Robert Alford,2018,4,ATL,CIN,0,0,0,0,0,3,1,4,0,0
Robert Alford,2018,5,PIT,ATL,0,0,0,0,0,2,1,3,0,0
Robert Alford,2018,6,ATL,TB,0,0,0,0,0,3,0,3,0,0
Robert Alford,2018,7,ATL,NYG,0,0,0,0,0,2,2,4,0,0
Robert Alford,2018,10,CLE,ATL,0,0,0,0,0,3,2,5,0,0
Robert Alford,2018,11,ATL,DAL,0,0,0,0,0,4,1,5,0,0
Robert Alford,2018,12,NO,ATL,0,0,0,0,0,2,0,2,0,0
Robert Alford,2018,13,ATL,BAL,0,0,0,0,0,5,0,5,0,0
Robert Alford,2018,14,GB,ATL,0,0,0,0,0,4,0,4,0,0
Robert Alford,2018,15,ATL,ARI,0,0,0,0,0,1,0,1,0,0
Robert Alford,2018,16,CAR,ATL,0,0,0,0,0,5,0,5,0,0
Robert Alford,2018,17,TB,ATL,0,0,0,0,0,3,0,3,0,0
Ricardo Allen,2018,1,PHI,ATL,0,0,0,0,0,4,1,5,0,0
Ricardo Allen,2018,2,ATL,CAR,1,28,28,28,0,5,0,5,0,0
Ricardo Allen,2018,3,ATL,NO,0,0,0,0,0,5,2,7,0,0
Vic Beasley,2018,1,PHI,ATL,0,0,0,0,0,1,0,1,0,0
Vic Beasley,2018,2,ATL,CAR,0,0,0,0,0,0,2,2,0,0
Vic Beasley,2018,3,ATL,NO,0,0,0,0,0,2,0,2,1,5
Vic Beasley,2018,4,ATL,CIN,0,0,0,0,0,1,0,1,0,0
Vic Beasley,2018,7,ATL,NYG,0,0,0,0,0,1,0,1,0,0
